N,Symbol,Series,Date,Prev Close,Open,High,Low,Last,Close,Average,Volume,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty
226,CIPLA,EQ,01-Dec-15,643.65,645.5,650,645,649.5,648.55,647.42,670534,434119925.9,24406,394307,58.8
227,CIPLA,EQ,02-Dec-15,648.55,648.6,661.4,648.5,657.75,658.4,656.51,1610659,1057420485,28703,1032725,64.12
228,CIPLA,EQ,03-Dec-15,658.4,652.75,656,642.25,651.5,651.2,648.72,1484709,963164221.3,29611,894078,60.22
229,CIPLA,EQ,04-Dec-15,651.2,649.65,655,643.6,645.4,645.8,648.7,1127553,731440847.9,24069,677763,60.11
230,CIPLA,EQ,07-Dec-15,645.8,647.95,654,640.1,645.5,645.2,645.65,921343,594864384.2,32677,541970,58.82
231,CIPLA,EQ,08-Dec-15,645.2,642,648.5,638.4,640.55,642.6,643.34,730708,470092217.7,29733,373899,51.17
232,CIPLA,EQ,09-Dec-15,642.6,642.05,644.9,620,621.85,623.8,631.05,1044192,658934316.8,34360,544032,52.1
233,CIPLA,EQ,10-Dec-15,623.8,625.05,640.85,622,638,636.8,631.87,1030589,651194341.3,35285,520173,50.47
234,CIPLA,EQ,11-Dec-15,636.8,636.55,642.95,630.75,639,639.25,636.91,1104857,703692130.7,33270,596073,53.95
235,CIPLA,EQ,14-Dec-15,639.25,637.9,643.8,631.05,637.15,637.05,637.75,721113,459887684.8,26953,371137,51.47
236,CIPLA,EQ,15-Dec-15,637.05,637.05,641.5,636.55,638.95,638.9,639.12,948636,606294323.3,31057,702733,74.08
237,CIPLA,EQ,16-Dec-15,638.9,642.95,643.95,637.1,637.65,638.65,639.96,1166504,746510494.2,34526,770653,66.07
238,CIPLA,EQ,17-Dec-15,638.65,639,644.95,636.3,642.5,642.9,641.93,1333918,856278442.8,30903,885577,66.39
239,CIPLA,EQ,18-Dec-15,642.9,642.8,649.3,640.1,641.15,642.1,644.25,995474,641336743.4,33509,671628,67.47
240,CIPLA,EQ,21-Dec-15,642.1,649.8,649.8,641.1,644.25,643.7,645.53,738842,476947631.6,22521,392950,53.18
241,CIPLA,EQ,22-Dec-15,643.7,643.95,648,641.5,645.25,644.2,644.81,508379,327805614.2,13366,311028,61.18
242,CIPLA,EQ,23-Dec-15,644.2,646,649.4,644.5,647.8,647.45,647.1,342498,221631409.3,7845,162021,47.31
243,CIPLA,EQ,24-Dec-15,647.45,648.8,654.4,645.2,648,648.2,649.95,395801,257249924.7,13920,110248,27.85
244,CIPLA,EQ,28-Dec-15,648.2,648.15,659.45,647.3,655.5,657.6,654.8,793844,519809372.6,26728,438153,55.19
245,CIPLA,EQ,29-Dec-15,657.6,660,660,652,653.1,653.85,655.15,472504,309562230.8,23318,233979,49.52
246,CIPLA,EQ,30-Dec-15,653.85,653.8,657,650.1,652.05,653.2,654.34,587218,384237505.5,30915,280070,47.69
247,CIPLA,EQ,31-Dec-15,653.2,653,655,647.2,652.7,649.75,651.11,765254,498267986.3,28158,355497,46.45
248,CIPLA,EQ,01-Jan-16,649.75,653.2,658.45,648.5,654.25,655.35,654.82,556012,364088638.8,16076,253949,45.67
0,CIPLA,EQ,04-Jan-16,655.35,652.05,653.8,639.4,645,645.65,645.56,631534,407691014.2,19653,405703,64.24
1,CIPLA,EQ,05-Jan-16,645.65,646.2,649.95,638.05,639.7,640.85,644.61,642269,414014184.9,34626,339966,52.93
2,CIPLA,EQ,06-Jan-16,640.85,639.7,655.95,638.7,650.55,652.1,649.06,1234096,801005000.3,37826,774630,62.77
3,CIPLA,EQ,07-Jan-16,652.1,648,650,629,629.7,637.45,643.32,732335,471122397.5,23588,333625,45.56
4,CIPLA,EQ,08-Jan-16,637.45,637.3,645,614,624,622.35,625.1,1553402,971031238.9,42039,856591,55.14
5,CIPLA,EQ,11-Jan-16,622.35,617.4,617.4,604.25,610.5,610.05,608.84,1668698,1015967400,57675,1041086,62.39
6,CIPLA,EQ,12-Jan-16,610.05,609,616.9,605.7,612.45,611.45,611.44,1278522,781734675.2,37456,749657,58.63
7,CIPLA,EQ,13-Jan-16,611.45,615.25,615.95,596.1,607.2,608.65,609.5,794118,484012783.5,21690,274748,34.6
8,CIPLA,EQ,14-Jan-16,608.65,603.4,617.05,596.75,613.2,614.3,609.59,986574,601405231.5,35962,543273,55.07
9,CIPLA,EQ,15-Jan-16,614.3,616,616.95,602.35,604.9,609.1,610.51,1119442,683432579.6,18501,727886,65.02
10,CIPLA,EQ,18-Jan-16,609.1,608,608.05,586.4,591,591.05,596.8,1435098,856466979.5,34863,858442,59.82
11,CIPLA,EQ,19-Jan-16,591.05,590.35,600.8,583,598,598.05,592.84,849433,503579883.6,21477,411445,48.44
12,CIPLA,EQ,20-Jan-16,598.05,594.8,603.15,588,593.5,593.15,593.29,1002709,594897325.5,25680,605982,60.43
13,CIPLA,EQ,21-Jan-16,593.15,600.25,601.45,576.55,577.2,580.25,588.76,1452498,855178188.5,35451,801602,55.19
14,CIPLA,EQ,22-Jan-16,580.25,582.8,588.5,577.4,584.8,581.9,583.02,1297154,756267740,33225,844831,65.13
15,CIPLA,EQ,25-Jan-16,581.9,590,590,579.2,581,580.6,585.18,910559,532844153.7,29696,454540,49.92
16,CIPLA,EQ,27-Jan-16,580.6,582,587.65,572.3,580.3,580.5,581.53,982504,571351572,28473,590789,60.13
17,CIPLA,EQ,28-Jan-16,580.5,581,585.5,575,577.2,577.8,579.46,1336930,774691270.2,30841,998920,74.72
18,CIPLA,EQ,29-Jan-16,577.8,579.95,592,578.1,590.5,585.1,583.01,1146060,668169113.5,23053,635613,55.46
19,CIPLA,EQ,01-Feb-16,585.1,591.9,605.95,589.15,597,599.45,600.67,1045333,627898574.3,32389,433019,41.42
20,CIPLA,EQ,02-Feb-16,599.45,601,606.05,562,577.4,574,583.33,1779141,1037819510,49102,806647,45.34
21,CIPLA,EQ,03-Feb-16,574,570,578.8,559.4,566,562.05,568.32,1188642,675528972,32656,553195,46.54
22,CIPLA,EQ,04-Feb-16,562.05,567,570.4,540.05,551,550.4,550.81,1614064,889044714.7,39753,642890,39.83
23,CIPLA,EQ,05-Feb-16,550.4,555,573.3,544.1,571.9,570.15,560.83,864080,484605005.6,19471,231988,26.85
24,CIPLA,EQ,08-Feb-16,570.15,574.95,575.75,561.1,567.5,566.85,566.53,1264314,716268358.5,28546,656157,51.9
25,CIPLA,EQ,09-Feb-16,566.85,564.9,571.2,551.1,556,555.85,556.43,1357674,755450880.5,40103,754345,55.56
26,CIPLA,EQ,10-Feb-16,555.85,555,558.95,534,534.95,538.6,544.51,2425499,1320719103,38429,1030524,42.49
27,CIPLA,EQ,11-Feb-16,538.6,530,548.7,517.3,543,540.85,535.29,5647601,3023087462,100150,1769774,31.34
28,CIPLA,EQ,12-Feb-16,540.85,543,543.55,525.05,529,528.6,533.55,1981976,1057482260,44940,945017,47.68
29,CIPLA,EQ,15-Feb-16,528.6,533.05,542,528.5,540.3,539.7,536.83,2467275,1324499926,40588,1671005,67.73
30,CIPLA,EQ,16-Feb-16,539.7,545.95,549.5,520.45,524.65,524.05,533.23,2664696,1420890818,42606,1389535,52.15
31,CIPLA,EQ,17-Feb-16,524.05,526,526.5,513.4,520.25,519.1,518.27,1924596,997467099.8,38621,1072194,55.71
32,CIPLA,EQ,18-Feb-16,519.1,527.1,529.4,520.6,523.5,524.4,524.2,1967772,1031503881,45999,1169329,59.42
33,CIPLA,EQ,19-Feb-16,524.4,525.95,531,519.2,525,524.65,524.95,1054082,553337979.9,37629,355815,33.76
34,CIPLA,EQ,22-Feb-16,524.65,529.35,531.85,525,530.1,530.5,529.84,1236400,655094192.3,20764,851974,68.91
35,CIPLA,EQ,23-Feb-16,530.5,531.9,532.9,517.5,523.05,522.6,524.26,1047760,549295846,23866,530992,50.68
36,CIPLA,EQ,24-Feb-16,522.6,522.2,523.05,510.5,516.9,513.95,514.87,1836770,945699244.9,25133,1207893,65.76
37,CIPLA,EQ,25-Feb-16,513.95,518,521.8,510,519.95,519,518.24,2723564,1411470170,34740,2154604,79.11
38,CIPLA,EQ,26-Feb-16,519,522.85,527.75,519,525.15,524,523.92,1985528,1040260493,24099,1423294,71.68
39,CIPLA,EQ,29-Feb-16,524,528,528,505,512.05,514.15,514.23,3487816,1793525231,36757,2545581,72.98
40,CIPLA,EQ,01-Mar-16,514.15,515,521.4,509.6,516.45,516.35,516.58,2146110,1108627580,41377,1634442,76.16
41,CIPLA,EQ,02-Mar-16,516.35,523.5,532,519.4,526.6,525.6,525,3422308,1796714859,29862,2628813,76.81
42,CIPLA,EQ,03-Mar-16,525.6,530,531,523.4,527.25,527.1,526.89,3101778,1634307524,36566,2301629,74.2
43,CIPLA,EQ,04-Mar-16,527.1,533.7,545.6,530.25,538,537.7,540.14,2693406,1454822318,34580,1561485,57.97
44,CIPLA,EQ,08-Mar-16,537.7,539.8,549.7,528.8,533.95,532.35,537.75,1409496,757958526.2,35045,635019,45.05
45,CIPLA,EQ,09-Mar-16,532.35,533.85,535,521.35,527.95,529.3,526.7,4376676,2305174820,106051,3126259,71.43
46,CIPLA,EQ,10-Mar-16,529.3,530.2,540.2,530,533.95,533.95,534.08,3609343,1927686564,40937,2401792,66.54
47,CIPLA,EQ,11-Mar-16,533.95,534.5,538.55,530.95,534.3,534.6,534.95,2806975,1501577612,34433,1997323,71.16
48,CIPLA,EQ,14-Mar-16,534.6,538,543.75,530.1,537.55,537.6,537.7,3909833,2102301063,32368,3101091,79.32
49,CIPLA,EQ,15-Mar-16,537.6,538.6,539,522,524.9,525.05,529.52,2961527,1568175230,26214,2196127,74.16
50,CIPLA,EQ,16-Mar-16,525.05,524.9,534.8,516.2,533.75,531,525.04,2221318,1166283554,42728,1144997,51.55
51,CIPLA,EQ,17-Mar-16,531,536.3,537,521.55,524,524.55,529.6,2100095,1112219199,49706,1341458,63.88
52,CIPLA,EQ,18-Mar-16,524.55,529,530.05,517.5,528.95,528.25,525.39,4345885,2283277163,44386,3142884,72.32
53,CIPLA,EQ,21-Mar-16,528.25,530,538.4,527.5,536.3,535.85,533.01,1221223,650929433.2,34400,703891,57.64
54,CIPLA,EQ,22-Mar-16,535.85,537.5,539,531.05,536.75,535.3,533.89,1529194,816425706.1,32847,1000007,65.39
55,CIPLA,EQ,23-Mar-16,535.3,534.8,536.3,525.55,532.7,532.8,532.1,1361735,724584133,45324,845204,62.07
56,CIPLA,EQ,28-Mar-16,532.8,536.3,537.35,522.1,524.5,524.2,528.75,1947564,1029777146,36548,1276035,65.52
57,CIPLA,EQ,29-Mar-16,524.2,521.05,525,494.55,502.65,503.5,507.67,6503207,3301513932,71100,4243347,65.25
58,CIPLA,EQ,30-Mar-16,503.5,506.95,516.5,502.5,515.55,512.35,507.2,4372138,2217540277,56152,3384840,77.42
59,CIPLA,EQ,31-Mar-16,512.35,513,518,507.9,513.9,511.95,513.09,3086978,1583907275,50606,1985065,64.3
60,CIPLA,EQ,01-Apr-16,511.95,513.8,517.3,510,514,514.55,514.72,1239447,637971906.9,31455,680322,54.89
61,CIPLA,EQ,04-Apr-16,514.55,519,519,512.15,512.9,514.3,515.15,768318,395796956.9,16931,374253,48.71
62,CIPLA,EQ,05-Apr-16,514.3,513,516,501.45,503.25,503,508.1,1086907,552257357.1,27443,498261,45.84
63,CIPLA,EQ,06-Apr-16,503,503.35,507.5,497,505.75,504.95,500.92,1820374,911865187,42325,981030,53.89
64,CIPLA,EQ,07-Apr-16,504.95,505.75,513.05,501.7,507,506.4,508.73,2102922,1069829829,35051,1242947,59.11
65,CIPLA,EQ,08-Apr-16,506.4,509.8,510.6,503.25,505,504.45,506.47,1262329,639327810.1,21226,845330,66.97
66,CIPLA,EQ,11-Apr-16,504.45,505.5,506,497.05,503,502.15,500.13,2929584,1465159406,38024,2085547,71.19
67,CIPLA,EQ,12-Apr-16,502.15,502.7,508.85,499.7,502.25,501.95,505.4,3622355,1830749659,34313,2833344,78.22
68,CIPLA,EQ,13-Apr-16,501.95,505.15,515,504,511.9,511.9,509,3642720,1854136249,44781,2678221,73.52
69,CIPLA,EQ,18-Apr-16,511.9,515,525.7,507.1,524.2,524.1,520.43,3507933,1825638510,57199,2542357,72.47
70,CIPLA,EQ,20-Apr-16,524.1,525,530.4,519.25,527,527.2,526.19,2898556,1525197405,52020,1882981,64.96
71,CIPLA,EQ,21-Apr-16,527.2,530,534,526.6,529.25,532,530.26,3392813,1799067359,68465,2648155,78.05
72,CIPLA,EQ,22-Apr-16,532,529.7,536.55,527,531.05,531.35,532.79,1880283,1001786892,27612,1423112,75.69
73,CIPLA,EQ,25-Apr-16,531.35,532.5,533.85,523.5,527,526.5,526.37,1959119,1031212197,35591,1554434,79.34
74,CIPLA,EQ,26-Apr-16,526.5,524.65,542.25,524.15,537.8,540.5,535.11,1855477,992880209.5,39903,1240364,66.85
75,CIPLA,EQ,27-Apr-16,540.5,539.5,544.3,534.5,539,540.2,539.24,1456338,785315363.6,31079,865263,59.41
76,CIPLA,EQ,28-Apr-16,540.2,538.9,543.75,525,530.1,528.25,531.98,3088525,1643026386,57572,2360082,76.41
77,CIPLA,EQ,29-Apr-16,528.25,527.2,538.4,527.1,537.5,537,535,932705,498999163.5,22057,331081,35.5
78,CIPLA,EQ,02-May-16,537,536.95,544.6,535,538.95,540.65,541.54,1336667,723856949,26188,666099,49.83
79,CIPLA,EQ,03-May-16,540.65,540,547,526.55,536.05,536.85,539.36,1524809,822423047.2,31286,721440,47.31
80,CIPLA,EQ,04-May-16,536.85,534,541.35,529,532.2,533.2,535.8,785756,421007756.5,25934,248135,31.58
81,CIPLA,EQ,05-May-16,533.2,535.5,544,533.5,543.05,541.8,539.46,1025103,553004274.7,26732,378168,36.89
82,CIPLA,EQ,06-May-16,541.8,540,542.75,535.1,537.3,537.35,537.68,511789,275177627.1,16140,247920,48.44
83,CIPLA,EQ,09-May-16,537.35,538.3,540.2,533.25,536.45,536.55,536.51,727957,390553995.1,23990,286994,39.42
84,CIPLA,EQ,10-May-16,536.55,537,539.5,532.75,535.7,537.05,535.96,669096,358611226.3,20606,263771,39.42
85,CIPLA,EQ,11-May-16,537.05,532,539.5,530.75,535.15,536.6,536.21,943441,505886371.4,21316,543756,57.64
86,CIPLA,EQ,12-May-16,536.6,536.95,542.45,534.35,535.2,536.3,538.72,670055,360969973.2,18467,266687,39.8
87,CIPLA,EQ,13-May-16,536.3,534.45,538.7,530.05,530.2,531.7,532.7,891484,474894653.3,27090,583195,65.42
88,CIPLA,EQ,16-May-16,531.7,533.85,533.85,520.35,521.9,521.8,524.77,883516,463641424.6,28867,449096,50.83
89,CIPLA,EQ,17-May-16,521.8,523,528.65,522.5,524,523.75,525.01,679688,356842559.7,18772,334514,49.22
90,CIPLA,EQ,18-May-16,523.75,522.55,526.75,520.05,524.15,524.55,523.06,653047,341584000.5,24422,294903,45.16
91,CIPLA,EQ,19-May-16,524.55,524.1,525.9,510.2,512.05,512.7,516.63,1062398,548870880.8,18934,557985,52.52
92,CIPLA,EQ,20-May-16,512.7,514.3,515.25,501.2,506.8,507.1,506.22,1700932,861051970.2,34847,732388,43.06
93,CIPLA,EQ,23-May-16,507.1,510,510,494.8,495.1,497.4,501.65,2021694,1014189852,36666,1165365,57.64
94,CIPLA,EQ,24-May-16,497.4,499.95,505.2,491.55,495,494.05,498.43,2526624,1259355776,44127,960610,38.02
95,CIPLA,EQ,25-May-16,494.05,480,480,457.45,472.2,469.8,468.25,15183389,7109604560,231212,6223231,40.99
96,CIPLA,EQ,26-May-16,469.8,472.7,473.9,466,468.85,467.95,468.75,4432025,2077490477,81906,2480334,55.96
97,CIPLA,EQ,27-May-16,467.95,470.9,478.5,469.1,473.45,473.45,473.78,2638981,1250294889,54907,1415881,53.65
98,CIPLA,EQ,30-May-16,473.45,476.95,478.5,470,473.6,473.55,474.58,1183625,561725163.6,25716,548058,46.3
99,CIPLA,EQ,31-May-16,473.55,475.4,479.25,471,472.45,472.65,474.12,2368362,1122890945,48764,1332277,56.25
100,CIPLA,EQ,01-Jun-16,472.65,474.7,474.7,462.75,463,464.9,469.85,1247617,586191853.6,30595,652619,52.31
101,CIPLA,EQ,02-Jun-16,464.9,464.45,470,459,467.65,468.1,465.19,1354914,630294369,57830,670122,49.46
102,CIPLA,EQ,03-Jun-16,468.1,470.5,473.95,462.3,463.9,465.2,468.98,1318109,618164661.3,31274,682907,51.81
103,CIPLA,EQ,06-Jun-16,465.2,468.95,471.5,465.4,467,466.65,468.65,1409144,660399690.6,24501,727532,51.63
104,CIPLA,EQ,07-Jun-16,466.65,466.65,471.9,466.65,468.05,468.35,469.34,1797918,843831392.1,56194,1183199,65.81
105,CIPLA,EQ,08-Jun-16,468.35,471.85,474,468,473,472.15,471.55,811331,382584061,21921,393040,48.44
