N,Symbol,Series,Date,Prev Close,Open,High,Low,Last,Close,Average,Volume,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty
238,CADILAHC,EQ,23-Dec-19,266.15,268.8,271,260.6,261.3,261.85,264.65,2772875,733833250,27571,421852,15.21
239,CADILAHC,EQ,24-Dec-19,261.85,262,262.7,257.7,259.2,258.45,259.51,975049,253039439.7,9729,227618,23.34
240,CADILAHC,EQ,26-Dec-19,258.45,259.35,260.6,256.3,257.2,257.15,258.47,828446,214127438.2,9392,154327,18.63
241,CADILAHC,EQ,27-Dec-19,257.15,259.1,261.4,255.15,255.7,255.8,257.26,1246778,320744111.1,14201,179995,14.44
242,CADILAHC,EQ,30-Dec-19,255.8,255.7,256.35,252.25,255.2,255.35,254.25,988265,251266587.3,9213,245202,24.81
243,CADILAHC,EQ,31-Dec-19,255.35,256,258,253.5,253.85,254.3,256,462747,118463687.2,5781,89358,19.31
244,CADILAHC,EQ,01-Jan-20,254.3,254.95,256.65,253.1,253.6,254.25,255.22,437875,111753194.5,3832,124775,28.5
0,CADILAHC,EQ,02-Jan-20,254.25,255.4,257.5,253.55,256.95,256.35,255.83,540659,138316299.7,13384,160073,29.61
1,CADILAHC,EQ,03-Jan-20,256.35,257,264,255.95,259.9,260,260.64,1478041,385235309.9,13654,278377,18.83
2,CADILAHC,EQ,06-Jan-20,260,259.5,259.95,253.9,255,255,256.77,966858,248261048.8,14578,290904,30.09
3,CADILAHC,EQ,07-Jan-20,255,256.3,260,253.05,257.1,257.05,256.59,606481,155615982.8,11278,108739,17.93
4,CADILAHC,EQ,08-Jan-20,257.05,256.6,259.6,253.05,258.3,258.45,257.66,874455,225315384.8,11882,324448,37.1
5,CADILAHC,EQ,09-Jan-20,258.45,260,262.25,257,258.25,258.45,259.06,608732,157696881.2,6367,212986,34.99
6,CADILAHC,EQ,10-Jan-20,258.45,258.9,264.3,257.25,257.85,258.15,261.21,871270,227584561.3,8546,162960,18.7
7,CADILAHC,EQ,13-Jan-20,258.15,258,259.5,255.8,256.9,256.55,257.16,1049259,269823809.3,19514,386451,36.83
8,CADILAHC,EQ,14-Jan-20,256.55,256.55,258.5,255,256.7,257.05,256.82,568913,146106969.2,6747,99208,17.44
9,CADILAHC,EQ,15-Jan-20,257.05,257.05,263.85,255.8,263.2,262.75,261.01,909694,237437057.2,13208,301745,33.17
10,CADILAHC,EQ,16-Jan-20,262.75,262.8,271.7,262.1,270,270.2,267.88,2747358,735974573.2,29179,1028423,37.43
11,CADILAHC,EQ,17-Jan-20,270.2,271.9,272.8,266.7,269.1,269.15,269.41,3413381,919612038.3,29203,449634,13.17
12,CADILAHC,EQ,20-Jan-20,269.15,269.1,272.85,264.6,267.75,266.95,268.24,1445582,387769279.3,15329,388941,26.91
13,CADILAHC,EQ,21-Jan-20,266.95,266,270.5,266,268.5,268.35,268.29,975832,261803261.2,20446,344725,35.33
14,CADILAHC,EQ,22-Jan-20,268.35,268.5,276.5,267.75,269.6,269.2,273.15,4553748,1243833560,49867,1660993,36.48
15,CADILAHC,EQ,23-Jan-20,269.2,269.2,272,268.6,269.1,269.45,270.3,1196861,323506408.5,14809,425603,35.56
16,CADILAHC,EQ,24-Jan-20,269.45,269.5,274.2,269.5,271.8,272.15,272.05,1403114,381715830,21153,439669,31.34
17,CADILAHC,EQ,27-Jan-20,272.15,270.1,275.6,269.2,272.85,273.35,272.35,2905584,791342643.4,21848,1179055,40.58
18,CADILAHC,EQ,28-Jan-20,273.35,274.75,279,271.3,272.75,272.4,276.66,2623772,725891264.2,25506,537396,20.48
19,CADILAHC,EQ,29-Jan-20,272.4,273,275.85,271,273.35,273.5,273.23,1295548,353979015.2,14290,492678,38.03
20,CADILAHC,EQ,30-Jan-20,273.5,274,274.5,266.4,267.5,268.4,268.56,1602589,430388571.5,17607,553405,34.53
21,CADILAHC,EQ,31-Jan-20,268.4,268.2,272,263,264.95,265.55,267.8,1103855,295607734,17254,318533,28.86
22,CADILAHC,EQ,01-Feb-20,265.55,265.9,267.8,258.1,259,260.35,263.24,526320,138551020,7743,122937,23.36
23,CADILAHC,EQ,03-Feb-20,260.35,258.8,263.2,254.25,262,260.4,258.69,1074575,277977142,14367,293667,27.33
24,CADILAHC,EQ,04-Feb-20,260.4,260.6,267,259,264.65,264.15,263.56,662758,174675164.4,9532,169653,25.6
25,CADILAHC,EQ,05-Feb-20,264.15,266.4,274.5,265,272.8,271.65,270.49,2404528,650391093.2,28645,799463,33.25
26,CADILAHC,EQ,06-Feb-20,271.65,274.2,288.6,270.4,272.5,273.1,280.22,8099206,2269542649,77164,1819342,22.46
27,CADILAHC,EQ,07-Feb-20,273.1,274,279,270.55,275.15,275.2,275.48,2059595,567384920.9,19219,505274,24.53
28,CADILAHC,EQ,10-Feb-20,275.2,275.5,282.9,271.5,276.5,278.7,276.59,1710511,473101843.5,19458,296421,17.33
29,CADILAHC,EQ,11-Feb-20,278.7,279,279,273,274.15,274.6,275.08,1251820,344352607.3,16759,348224,27.82
30,CADILAHC,EQ,12-Feb-20,274.6,276.05,276.1,270.2,270.6,271.8,272.48,948167,258357326.1,20990,246380,25.98
31,CADILAHC,EQ,13-Feb-20,271.8,270.4,272,267,269.6,268.8,269.24,1121053,301835324.8,14958,236452,21.09
32,CADILAHC,EQ,14-Feb-20,268.8,270.3,271.5,265.85,269.9,270,269.04,727345,195681802.7,13675,171099,23.52
33,CADILAHC,EQ,17-Feb-20,270,271.3,276.8,263.15,266.25,266.35,269.22,2360644,635528637.5,26015,608636,25.78
34,CADILAHC,EQ,18-Feb-20,266.35,266.6,269.5,261.1,267.8,268,265.24,1305723,346329486.5,16272,375622,28.77
35,CADILAHC,EQ,19-Feb-20,268,268.25,277.5,268,276.6,275.9,273.27,1407555,384642679.5,20780,410340,29.15
36,CADILAHC,EQ,20-Feb-20,275.9,276,281.7,275,279,279.25,278.63,1635070,455574058.9,40842,661817,40.48
37,CADILAHC,EQ,24-Feb-20,279.25,277,280.45,272.55,273.7,274.9,275.86,1577897,435282664.2,18447,711201,45.07
38,CADILAHC,EQ,25-Feb-20,274.9,276,277.95,270.65,271.1,272.2,273.62,1030458,281955894.4,13459,453396,44
39,CADILAHC,EQ,26-Feb-20,272.2,270.2,271.6,262,262.5,262.85,266,1172207,311811965.7,15422,415001,35.4
40,CADILAHC,EQ,27-Feb-20,262.85,261.8,264.25,256,262.1,261.45,259.15,1083355,280754831.1,18632,390052,36
41,CADILAHC,EQ,28-Feb-20,261.45,258.45,265.75,254.25,259,260.05,261.94,2349628,615458588.1,34338,680545,28.96
42,CADILAHC,EQ,02-Mar-20,260.05,260.05,263.55,247.3,250.2,250.15,255.65,2160496,552324206.2,31029,869537,40.25
43,CADILAHC,EQ,03-Mar-20,250.15,249.3,263.45,240.5,260.4,260.35,249.82,2447513,611439547.7,36596,328333,13.41
44,CADILAHC,EQ,04-Mar-20,260.35,262,263.4,252.1,255.85,255.8,257.55,2007343,516989572.9,22106,368452,18.36
45,CADILAHC,EQ,05-Mar-20,255.8,256.8,272.75,256.8,265.5,264.05,265.55,5574983,1480414973,63100,1777189,31.88
46,CADILAHC,EQ,06-Mar-20,264.05,259.95,268.65,254.6,265,266.1,265.34,2571888,682411918.9,26489,473441,18.41
47,CADILAHC,EQ,09-Mar-20,266.1,264.9,267.25,248.8,256.05,256.2,257.67,2318161,597332118.7,30353,656302,28.31
48,CADILAHC,EQ,11-Mar-20,256.2,258.55,264.3,254.2,258.15,258.1,259.4,2942068,763184864.9,24499,1416411,48.14
49,CADILAHC,EQ,12-Mar-20,258.1,250.8,252.6,234.5,238,236.9,240.5,2131508,512620557.4,22830,864854,40.57
50,CADILAHC,EQ,13-Mar-20,236.9,219,255,202,253,251.55,238.67,1796888,428860016.8,28615,464356,25.84
51,CADILAHC,EQ,16-Mar-20,251.55,247,261.8,236.25,252,249.35,252,2973038,749216260.9,46086,688355,23.15
52,CADILAHC,EQ,17-Mar-20,249.35,249.3,268.35,247.1,261.5,262.7,256.95,2396541,615802565.8,24376,1315588,54.9
53,CADILAHC,EQ,18-Mar-20,262.7,265,267.65,251.05,257,258.1,258.74,2087472,540119714.9,25456,702876,33.67
54,CADILAHC,EQ,19-Mar-20,258.1,245,255.95,235,247.25,245.85,246.55,1521965,375233747.2,36794,416322,27.35
55,CADILAHC,EQ,20-Mar-20,245.85,252,290,252,285.2,285.8,277.79,7510948,2086483894,90649,1774479,23.63
56,CADILAHC,EQ,23-Mar-20,285.8,288.05,305.9,274.5,281,280.35,288.91,6353782,1835699982,105185,1687124,26.55
57,CADILAHC,EQ,24-Mar-20,280.35,297,299.5,273.3,276.4,278.45,284.48,2614095,743660998.4,58826,709267,27.13
58,CADILAHC,EQ,25-Mar-20,278.45,270,281,257.15,263.55,263.7,266.77,2927417,780933885,51545,705959,24.12
59,CADILAHC,EQ,26-Mar-20,263.7,267.1,271,252.8,259,256.85,263.84,2575177,679436801.2,42813,862036,33.47
60,CADILAHC,EQ,27-Mar-20,256.85,261,264.75,248.65,252,252.7,256.06,1872352,479439811.9,31546,550007,29.38
61,CADILAHC,EQ,30-Mar-20,252.7,252,258.4,247.65,255,252.15,254.18,2234886,568066794.9,41723,765004,34.23
62,CADILAHC,EQ,31-Mar-20,252.15,258,271.15,255.1,267.95,267.25,262.68,1919045,504099234.3,27130,564151,29.4
63,CADILAHC,EQ,01-Apr-20,267.25,270,273.3,261.15,262,263.85,268.67,3044512,817975825,45627,786244,25.82
64,CADILAHC,EQ,03-Apr-20,263.85,263.85,279.5,258.3,274,274.6,271.65,4367888,1186536046,59914,746135,17.08
65,CADILAHC,EQ,07-Apr-20,274.6,302.05,318.9,290,314.05,312.35,309.57,12849762,3977917833,162115,2458360,19.13
66,CADILAHC,EQ,08-Apr-20,312.35,334,366.7,330,353,349.85,350.09,34940619,12232386593,452811,6866018,19.65
67,CADILAHC,EQ,09-Apr-20,349.85,373,374,348,352.05,351.1,358.18,21198837,7592931162,297234,3983316,18.79
68,CADILAHC,EQ,13-Apr-20,351.1,364.9,364.9,351.75,354,353.75,357.1,14945001,5336870798,174691,2808956,18.8
69,CADILAHC,EQ,15-Apr-20,353.75,354.5,358,330.85,339.95,339.1,347.13,11480952,3985431562,167173,2127558,18.53
70,CADILAHC,EQ,16-Apr-20,339.1,336,346.2,329.15,344,343.55,338.9,7473616,2532818741,107921,1130688,15.13
71,CADILAHC,EQ,17-Apr-20,343.55,349,352,332,333.6,333.8,336.87,7835392,2639501731,117084,1864841,23.8
72,CADILAHC,EQ,20-Apr-20,333.8,340,340.9,330.2,332.25,333.2,335.48,9732675,3265141391,117779,1703341,17.5
73,CADILAHC,EQ,21-Apr-20,333.2,329.75,349.9,326.35,344.35,344.2,343.9,12650701,4350618003,155613,2017479,15.95
74,CADILAHC,EQ,22-Apr-20,344.2,340,340.9,327.4,332.2,331.4,332.98,8464412,2818454861,107603,1641433,19.39
75,CADILAHC,EQ,23-Apr-20,331.4,332.2,342.6,330.05,333.25,331.45,337.03,7291158,2457364751,89631,1844092,25.29
76,CADILAHC,EQ,24-Apr-20,331.45,333.25,344,330.9,336.05,336.95,337.47,8615838,2907577059,89718,1909735,22.17
77,CADILAHC,EQ,27-Apr-20,336.95,330.3,342.55,325.65,334,333.85,335.28,9372941,3142603908,131002,1427142,15.23
78,CADILAHC,EQ,28-Apr-20,333.85,335.1,339.55,324,326,325.95,330.24,4882363,1612346759,58248,1407504,28.83
79,CADILAHC,EQ,29-Apr-20,325.95,325,330.7,320.5,326.6,326.7,325.58,5451366,1774873069,68805,833366,15.29
80,CADILAHC,EQ,30-Apr-20,326.7,330.5,332,321.3,323.95,323.95,325.88,5084577,1656966773,62848,1088777,21.41
81,CADILAHC,EQ,04-May-20,323.95,323.95,337.25,320.2,330.9,330.2,332.03,10069776,3343480809,132030,2163066,21.48
82,CADILAHC,EQ,05-May-20,330.2,336,342.5,324.3,327.15,326.1,335.29,8082678,2710018653,106651,1317647,16.3
83,CADILAHC,EQ,06-May-20,326.1,328.95,330.7,323.6,326.8,326.9,327.06,3448128,1127757865,42136,585064,16.97
84,CADILAHC,EQ,07-May-20,326.9,328.15,332.55,320.3,320.95,321.2,324.63,4523263,1468374626,54511,796349,17.61
85,CADILAHC,EQ,08-May-20,321.2,323.5,327.45,318,321.05,321.25,321.64,5409424,1739871589,55765,919141,16.99
86,CADILAHC,EQ,11-May-20,321.25,332.8,333,325.2,328.9,328.4,328.5,5369042,1763703900,70831,970696,18.08
87,CADILAHC,EQ,12-May-20,328.4,325.95,330.2,322.3,324.25,323.7,325.09,2547712,828233547.4,27739,469464,18.43
88,CADILAHC,EQ,13-May-20,323.7,326.75,328.75,321.1,325.5,324.95,324.83,2799973,909528165.3,58599,931803,33.28
89,CADILAHC,EQ,14-May-20,324.95,323.1,341.75,322.6,338.85,336.85,336.96,10950024,3689675201,122204,1963960,17.94
90,CADILAHC,EQ,15-May-20,336.85,340,343,330,331.8,332.2,336.37,5091000,1712462523,55642,834980,16.4
91,CADILAHC,EQ,18-May-20,332.2,332.5,335.65,323.15,323.85,323.95,328.32,3086689,1013407340,35100,587840,19.04
92,CADILAHC,EQ,19-May-20,323.95,326.05,330.95,321.35,327,325.9,326.8,2773188,906275073.9,41728,515391,18.58
93,CADILAHC,EQ,20-May-20,325.9,326.8,339,325.1,337.05,337.8,332.94,3302453,1099509423,39341,766300,23.2
94,CADILAHC,EQ,21-May-20,337.8,339.5,353,339.4,343.6,344.35,347.76,10198978,3546806526,112959,1577834,15.47
95,CADILAHC,EQ,22-May-20,344.35,346,350.5,343,346.5,346.7,346.72,4851553,1682128438,71841,825238,17.01
96,CADILAHC,EQ,26-May-20,346.7,348,351.85,334.25,336.5,338.3,343.35,4063780,1395296229,50012,840642,20.69
