N,Symbol,Series,Date,Prev Close,Open,High,Low,Last,Close,Average,Volume,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty
185,DRREDDY,EQ,01-Oct-19,2702.25,2690,2720,2644.9,2697.2,2689.35,2684.62,972020,2609501620,37692,520937,53.59
186,DRREDDY,EQ,03-Oct-19,2689.35,2679.8,2684.45,2636,2677,2677.15,2665.11,297000,791537935.3,25745,106821,35.97
187,DRREDDY,EQ,04-Oct-19,2677.15,2687,2699,2611.35,2613.05,2617.7,2646.75,444204,1175697363,27822,176818,39.81
188,DRREDDY,EQ,07-Oct-19,2617.7,2630,2645,2576.25,2624,2616.45,2607.11,519253,1353752230,33981,187058,36.02
189,DRREDDY,EQ,09-Oct-19,2616.45,2624.75,2676,2600.3,2656.2,2663.4,2638.82,466444,1230862444,28809,154321,33.08
190,DRREDDY,EQ,10-Oct-19,2663.4,2626.15,2666.9,2612.05,2648,2633.5,2636.26,288141,759614319.7,17777,120892,41.96
191,DRREDDY,EQ,11-Oct-19,2633.5,2645,2659,2607,2651.4,2651.4,2634.23,546907,1440679230,38505,238109,43.54
192,DRREDDY,EQ,14-Oct-19,2651.4,2652,2682.6,2621,2650,2651.9,2663.47,301437,802867079,13464,100463,33.33
193,DRREDDY,EQ,15-Oct-19,2651.9,2662,2696.9,2654.55,2683,2684.65,2682.75,342159,917926711.3,21776,151696,44.33
194,DRREDDY,EQ,16-Oct-19,2684.65,2711,2728.4,2687,2704,2701.45,2704.81,327837,886736319,20694,115539,35.24
195,DRREDDY,EQ,17-Oct-19,2701.45,2711,2734,2699,2726,2727.4,2718.57,305014,829200548.1,31019,145412,47.67
196,DRREDDY,EQ,18-Oct-19,2727.4,2720,2744.95,2710.05,2722,2724.85,2724.39,289279,788109039.4,19230,100432,34.72
197,DRREDDY,EQ,22-Oct-19,2724.85,2722.25,2820.7,2710.85,2819.9,2810.75,2784.59,699344,1947383980,44810,396778,56.74
198,DRREDDY,EQ,23-Oct-19,2810.75,2806.8,2841.95,2755.05,2818.95,2826.7,2814.89,979592,2757439769,54877,457937,46.75
199,DRREDDY,EQ,24-Oct-19,2826.7,2839.75,2849.95,2770,2826,2825.3,2808.79,602632,1692668747,50146,287004,47.63
200,DRREDDY,EQ,25-Oct-19,2825.3,2824,2824,2779.95,2792,2794.95,2795.64,500795,1400042333,32150,261459,52.21
201,DRREDDY,EQ,27-Oct-19,2794.95,2779,2793,2775,2782,2785.6,2785,22603,62949356.9,1510,3549,15.7
202,DRREDDY,EQ,29-Oct-19,2785.6,2775,2820,2753.45,2794,2802.5,2783.41,533768,1485693616,32246,259397,48.6
203,DRREDDY,EQ,30-Oct-19,2802.5,2829,2829,2741.55,2750,2759.9,2768.05,593147,1641859032,36073,291036,49.07
204,DRREDDY,EQ,31-Oct-19,2759.9,2779.9,2814.9,2770.1,2788,2783.2,2790.88,720238,2010094872,35177,331741,46.06
205,DRREDDY,EQ,01-Nov-19,2783.2,2784,2829.15,2735.85,2750,2756.6,2776.85,3000855,8332913133,121774,919550,30.64
206,DRREDDY,EQ,04-Nov-19,2756.6,2765.25,2810,2748.55,2802,2797.8,2779.44,808849,2248143229,53726,247657,30.62
207,DRREDDY,EQ,05-Nov-19,2797.8,2793.8,2849.5,2792,2809.95,2815.7,2824.19,843662,2382659809,58850,299713,35.53
208,DRREDDY,EQ,06-Nov-19,2815.7,2820.1,2880,2820.1,2860.45,2862.7,2861.47,900469,2576663551,41982,279750,31.07
209,DRREDDY,EQ,07-Nov-19,2862.7,2862,2883.2,2829,2877.75,2871.05,2850.77,441155,1257630946,24282,155905,35.34
210,DRREDDY,EQ,08-Nov-19,2871.05,2860,2860,2812.3,2812.35,2822.1,2842.59,318986,906745290.4,19013,141007,44.2
211,DRREDDY,EQ,11-Nov-19,2822.1,2812.35,2827.35,2795,2812.85,2815.75,2814.81,306664,863199452.9,15465,147000,47.94
212,DRREDDY,EQ,13-Nov-19,2815.75,2820,2823.85,2755,2758,2763.15,2777.09,456683,1268250359,27435,253268,55.46
213,DRREDDY,EQ,14-Nov-19,2763.15,2775,2777.35,2724.95,2730.55,2734.05,2744.35,648568,1779899817,36432,408003,62.91
214,DRREDDY,EQ,15-Nov-19,2734.05,2748,2748,2712.3,2728,2730.8,2730.86,378845,1034572453,19828,194631,51.37
215,DRREDDY,EQ,18-Nov-19,2730.8,2733,2759,2732,2735.65,2737,2745.61,422773,1160768678,21928,234213,55.4
216,DRREDDY,EQ,19-Nov-19,2737,2741,2760.45,2724.5,2751,2743,2736.58,476925,1305141408,17780,326458,68.45
217,DRREDDY,EQ,20-Nov-19,2743,2746.35,2863.95,2745,2828,2838.65,2825.56,997976,2819838070,49514,295810,29.64
218,DRREDDY,EQ,21-Nov-19,2838.65,2828,2890,2810.2,2879.15,2879.25,2865.5,958939,2747840516,53099,455321,47.48
219,DRREDDY,EQ,22-Nov-19,2879.25,2855,2904.75,2843,2858.05,2871.25,2866.91,549551,1575512629,31645,177760,32.35
220,DRREDDY,EQ,25-Nov-19,2871.25,2860,2936,2850.05,2929,2920.65,2891.59,468795,1355563036,24299,217471,46.39
221,DRREDDY,EQ,26-Nov-19,2920.65,2920.25,2975,2907.15,2975,2965.85,2956.91,1056168,3122995219,64941,511319,48.41
222,DRREDDY,EQ,27-Nov-19,2965.85,2960,2991.95,2942.3,2959.05,2972,2969.96,558515,1658764624,36072,205884,36.86
223,DRREDDY,EQ,28-Nov-19,2972,2968.1,2982.6,2943.05,2970,2976.75,2961.27,256436,759375501.7,13840,36381,14.19
224,DRREDDY,EQ,29-Nov-19,2976.75,2974.7,2974.7,2895.3,2905.85,2913.85,2918.58,560413,1635612790,42668,223399,39.86
225,DRREDDY,EQ,02-Dec-19,2913.85,2918,2918,2852,2872.1,2871.7,2869.68,598055,1716227760,36322,341887,57.17
226,DRREDDY,EQ,03-Dec-19,2871.7,2879,2887.35,2851.65,2856,2858.35,2861.5,381336,1091193722,18923,242650,63.63
227,DRREDDY,EQ,04-Dec-19,2858.35,2860,2885.9,2858.2,2880.25,2877.85,2878.19,476162,1370486643,39319,261319,54.88
228,DRREDDY,EQ,05-Dec-19,2877.85,2879.8,2880,2849.1,2870,2871.6,2864.17,433761,1242364113,28372,290207,66.9
229,DRREDDY,EQ,06-Dec-19,2871.6,2887.7,2949,2871.65,2881,2890.8,2919.66,988519,2886137558,55397,285121,28.84
230,DRREDDY,EQ,09-Dec-19,2890.8,2899,2942,2891.9,2911,2908.75,2921.73,529357,1546639168,31519,193023,36.46
231,DRREDDY,EQ,10-Dec-19,2908.75,2908.75,2908.75,2877.5,2892.65,2897.5,2893.46,348517,1008418420,23073,138242,39.67
232,DRREDDY,EQ,11-Dec-19,2897.5,2900,2915.8,2875,2886,2887.8,2895.5,406528,1177103352,29695,230230,56.63
233,DRREDDY,EQ,12-Dec-19,2887.8,2900,2918.8,2890,2905,2905.65,2907.18,403810,1173949376,32774,223962,55.46
234,DRREDDY,EQ,13-Dec-19,2905.65,2865.1,2865.65,2773,2825.05,2821.5,2810.02,1368418,3845286194,82862,284738,20.81
235,DRREDDY,EQ,16-Dec-19,2821.5,2835,2849.95,2796.4,2816.7,2816.35,2823.6,460389,1299956450,31320,128012,27.81
236,DRREDDY,EQ,17-Dec-19,2816.35,2828,2845,2811,2834,2826.9,2825.04,367110,1037099939,26734,176174,47.99
237,DRREDDY,EQ,18-Dec-19,2826.9,2840,2876.25,2827,2873.55,2873.45,2860.16,531232,1519410928,30709,174888,32.92
238,DRREDDY,EQ,19-Dec-19,2873.45,2874,2892.35,2841.05,2865,2869.55,2860.93,398275,1139435829,24710,123188,30.93
239,DRREDDY,EQ,20-Dec-19,2869.55,2865.3,2881.25,2855.75,2862.5,2863.35,2866.74,351321,1007145845,27247,181131,51.56
240,DRREDDY,EQ,23-Dec-19,2863.35,2867.6,2918,2867.6,2905,2908.4,2899.78,392235,1137396933,22174,97279,24.8
241,DRREDDY,EQ,24-Dec-19,2908.4,2918.9,2918.9,2886.05,2888,2895.95,2899.96,217843,631735875.8,14589,36138,16.59
242,DRREDDY,EQ,26-Dec-19,2895.95,2896.55,2914.75,2860,2870,2865.6,2873.95,256960,738490657.8,13378,42715,16.62
243,DRREDDY,EQ,27-Dec-19,2865.6,2875,2905,2861.6,2886.5,2897.6,2884.16,373653,1077674869,22877,115613,30.94
244,DRREDDY,EQ,30-Dec-19,2897.6,2882.3,2928,2875,2882.1,2888.85,2903.43,379879,1102950272,21820,120765,31.79
245,DRREDDY,EQ,31-Dec-19,2888.85,2890,2914.85,2864.05,2869.55,2874.55,2894.72,303238,877789994.5,12321,80038,26.39
246,DRREDDY,EQ,01-Jan-20,2874.55,2880,2888.5,2860.2,2885,2879.4,2875.64,154779,445088028,7138,13871,8.96
0,DRREDDY,EQ,02-Jan-20,2879.4,2883.8,2892.4,2860.2,2869,2864.9,2870.42,298831,857769058.8,19727,132540,44.35
1,DRREDDY,EQ,03-Jan-20,2864.9,2864.9,2897,2852.05,2887,2883.9,2881.03,344678,993028915,23970,100853,29.26
2,DRREDDY,EQ,06-Jan-20,2883.9,2871,2897.8,2854.2,2885,2878.85,2873.7,357737,1028029556,22787,184714,51.63
3,DRREDDY,EQ,07-Jan-20,2878.85,2890,2910,2871.05,2880,2884.2,2895.86,357635,1035659543,21604,121253,33.9
4,DRREDDY,EQ,08-Jan-20,2884.2,2875,2905,2866,2900,2897.25,2893.97,279023,807484901.7,21788,105265,37.73
5,DRREDDY,EQ,09-Jan-20,2897.25,2911.6,2936.6,2901,2915,2920.5,2921.3,375496,1096936209,29664,133368,35.52
6,DRREDDY,EQ,10-Jan-20,2920.5,2930,3008,2925.15,2936.6,2933,2961.69,1127147,3338257645,57640,273064,24.23
7,DRREDDY,EQ,13-Jan-20,2933,2932.9,2966.5,2915.7,2954.9,2954.7,2952.69,441864,1304688827,24760,157399,35.62
8,DRREDDY,EQ,14-Jan-20,2954.7,2954.8,2968.8,2932,2950,2947.8,2946.17,357170,1052284974,33063,195859,54.84
9,DRREDDY,EQ,15-Jan-20,2947.8,2946.15,2946.5,2900,2914.4,2918.65,2915.13,384867,1121938114,33128,191280,49.7
10,DRREDDY,EQ,16-Jan-20,2918.65,2928,2951.5,2921.65,2942,2937.45,2938.96,383462,1126979707,29472,201846,52.64
11,DRREDDY,EQ,17-Jan-20,2937.45,2944.4,3049,2940,3026.8,3034.35,3003.67,1117117,3355452632,61079,404258,36.19
12,DRREDDY,EQ,20-Jan-20,3034.35,3043,3080,3032.05,3062.2,3059.6,3058.92,874713,2675675041,52713,354451,40.52
13,DRREDDY,EQ,21-Jan-20,3059.6,3055.55,3079.8,3035.85,3052,3060.45,3061.54,570786,1747485350,26841,221598,38.82
14,DRREDDY,EQ,22-Jan-20,3060.45,3060.55,3105.05,3047.4,3055.55,3062.05,3082.31,559798,1725473688,37334,147303,26.31
15,DRREDDY,EQ,23-Jan-20,3062.05,3055.3,3078.7,3024,3032.1,3038.15,3048.34,426168,1299103525,34732,155106,36.4
16,DRREDDY,EQ,24-Jan-20,3038.15,3044,3047.05,3025.2,3029.45,3031.4,3036.05,272729,828019253.8,19235,74185,27.2
17,DRREDDY,EQ,27-Jan-20,3031.4,3029,3209,2997.5,3200,3188.75,3140.57,4139808,13001345928,193880,673805,16.28
18,DRREDDY,EQ,28-Jan-20,3188.75,3190,3249.95,3157.75,3183,3189.15,3213.02,2302269,7397234079,114855,472279,20.51
19,DRREDDY,EQ,29-Jan-20,3189.15,3189.15,3201.85,3099.2,3145.15,3148.25,3158.74,1389203,4388132486,75148,249460,17.96
20,DRREDDY,EQ,30-Jan-20,3148.25,3152.3,3170,3118.55,3154,3154.85,3145.5,673260,2117738301,47764,243522,36.17
21,DRREDDY,EQ,31-Jan-20,3154.85,3155.25,3191.85,3102.1,3110,3114.5,3145.55,668235,2101969552,44460,288666,43.2
22,DRREDDY,EQ,01-Feb-20,3114.5,3114.5,3140,3096.85,3117.9,3123.05,3123.1,180245,562923953.5,11165,22730,12.61
23,DRREDDY,EQ,03-Feb-20,3123.05,3124,3173,3117.15,3142,3144.15,3148.21,515242,1622087522,38130,220813,42.86
24,DRREDDY,EQ,04-Feb-20,3144.15,3154,3277.6,3152.05,3232.1,3241.85,3224.55,1029957,3321146790,69865,506682,49.19
25,DRREDDY,EQ,05-Feb-20,3241.85,3235,3250,3121.7,3142,3133.35,3164.69,956229,3026170988,71527,472081,49.37
26,DRREDDY,EQ,06-Feb-20,3133.35,3167.6,3176.8,3136.6,3165,3158.95,3157.35,492532,1555098119,32435,214432,43.54
27,DRREDDY,EQ,07-Feb-20,3158.95,3159.85,3185,3137,3166.7,3166.7,3168.41,535233,1695835662,36690,219324,40.98
28,DRREDDY,EQ,10-Feb-20,3166.7,3166.45,3173.25,3113,3161,3149.1,3142.88,295595,929019929.3,19929,112799,38.16
29,DRREDDY,EQ,11-Feb-20,3149.1,3159.9,3205.95,3135,3185.4,3191.2,3182.67,612104,1948123438,31726,224212,36.63
30,DRREDDY,EQ,12-Feb-20,3191.2,3172.15,3213.6,3164.05,3201.25,3195.7,3188.17,568633,1812898774,53036,226453,39.82
31,DRREDDY,EQ,13-Feb-20,3195.7,3222.75,3336.9,3197.1,3322,3324.6,3280.8,1716864,5632686874,73213,513153,29.89
32,DRREDDY,EQ,14-Feb-20,3324.6,3305.2,3333,3277,3302.3,3304.3,3303.26,706686,2334368354,40510,215348,30.47
33,DRREDDY,EQ,17-Feb-20,3304.3,3325.8,3342.05,3287.2,3290,3295.55,3315.96,640661,2124405075,45499,243129,37.95
34,DRREDDY,EQ,18-Feb-20,3295.55,3288,3288,3233.25,3253,3251.35,3251.28,697366,2267330212,24980,372834,53.46
35,DRREDDY,EQ,19-Feb-20,3251.35,3258,3298.8,3258,3289.3,3278.15,3281.81,301821,990520047.6,20211,101855,33.75
36,DRREDDY,EQ,20-Feb-20,3278.15,3289.3,3364.95,3240.05,3257,3255.3,3311.31,924466,3061197919,78087,359529,38.89
37,DRREDDY,EQ,24-Feb-20,3255.3,3257,3257,3166.35,3175,3176.3,3207.71,628617,2016422296,40963,246204,39.17
38,DRREDDY,EQ,25-Feb-20,3176.3,3182,3182.3,3056.35,3091.5,3086.9,3104.66,1001027,3107853040,57389,426343,42.59
39,DRREDDY,EQ,26-Feb-20,3086.9,3097,3115.5,3060.3,3066,3075.35,3087.53,762169,2353219304,49957,289193,37.94
40,DRREDDY,EQ,27-Feb-20,3075.35,3094,3094,3029.1,3064,3067.05,3060.97,935416,2863279358,60580,469682,50.21
41,DRREDDY,EQ,28-Feb-20,3067.05,3030,3088.5,2905.25,2920,2927.1,3010.32,1659956,4997005700,86934,591574,35.64
42,DRREDDY,EQ,02-Mar-20,2927.1,2961,2997.25,2876,2894.5,2905.55,2949.45,888866,2621669758,53996,387453,43.59
43,DRREDDY,EQ,03-Mar-20,2905.55,2940,3078,2931.25,3065,3043.7,3008.68,1056080,3177409056,69684,246376,23.33
44,DRREDDY,EQ,04-Mar-20,3043.7,3065,3186.75,3036,3169.75,3171.35,3128.01,1832722,5732771378,92804,647909,35.35
45,DRREDDY,EQ,05-Mar-20,3171.35,3171,3231.95,3166.2,3172.9,3184.45,3203.53,1045742,3350069487,61143,331549,31.7
46,DRREDDY,EQ,06-Mar-20,3184.45,3085.2,3206.45,3085.2,3157,3170.95,3166.49,1125892,3565122208,81919,341288,30.31
47,DRREDDY,EQ,09-Mar-20,3170.95,3158.75,3189,3026.05,3063,3061.25,3088.95,998533,3084418735,81225,472939,47.36
48,DRREDDY,EQ,11-Mar-20,3061.25,3070,3083.9,2983,3005.9,3000.6,3030.13,1169141,3542652808,69892,637721,54.55
49,DRREDDY,EQ,12-Mar-20,3000.6,2948,2982.5,2803.55,2882,2850.4,2886.92,778179,2246539308,59263,277048,35.6
50,DRREDDY,EQ,13-Mar-20,2850.4,2729.95,3135.4,2610,2920,2885.1,2885.51,986034,2845207378,83997,404085,40.98
51,DRREDDY,EQ,16-Mar-20,2885.1,2790,2980.95,2760,2825,2826.95,2868.77,943080,2705477393,69102,357448,37.9
52,DRREDDY,EQ,17-Mar-20,2826.95,2830,2904,2757.75,2765,2781.2,2848.44,936854,2668576370,57661,462191,49.33
53,DRREDDY,EQ,18-Mar-20,2781.2,2801.8,2801.8,2621.05,2680.9,2668.45,2686.27,873524,2346520267,75729,390553,44.71
54,DRREDDY,EQ,19-Mar-20,2668.45,2608,2679.9,2495.05,2619.75,2623.95,2597.1,967602,2512960394,102422,431387,44.58
55,DRREDDY,EQ,20-Mar-20,2623.95,2641,2949,2641,2879.8,2897.25,2826.55,1554571,4394071902,117736,679434,43.71
56,DRREDDY,EQ,23-Mar-20,2897.25,2680.25,3047,2680.25,2775,2768.4,2796.88,963236,2694050907,59218,602528,62.55
57,DRREDDY,EQ,24-Mar-20,2768.4,2850,2960,2801.1,2880,2857.95,2870.76,1068118,3066309043,92301,527403,49.38
58,DRREDDY,EQ,25-Mar-20,2857.95,2827.25,2948.9,2795.7,2917,2922,2868.2,819410,2350230713,77692,448422,54.72
59,DRREDDY,EQ,26-Mar-20,2922,2975.2,3066.55,2879.25,2940,2948.55,2969.21,638995,1897312727,64439,224101,35.07
60,DRREDDY,EQ,27-Mar-20,2948.55,2952.8,3046.95,2846.1,2917.5,2916.5,2931.59,801588,2349923712,75582,239694,29.9
61,DRREDDY,EQ,30-Mar-20,2916.5,2879.6,3050,2811,2990.1,2994.25,2988.1,1150459,3437685351,74922,466633,40.56
62,DRREDDY,EQ,31-Mar-20,2994.25,3050,3152,3032.05,3119,3120.75,3105.31,1002756,3113863625,84109,316911,31.6
63,DRREDDY,EQ,01-Apr-20,3120.75,3119.95,3144,3066,3102,3095,3097.23,711048,2202279587,67620,269221,37.86
64,DRREDDY,EQ,03-Apr-20,3095,3085,3218.85,3025.1,3146.85,3146.8,3143.89,1173674,3689904632,95189,314667,26.81
65,DRREDDY,EQ,07-Apr-20,3146.8,3250,3615.6,3210,3599.95,3583.2,3476.74,2367583,8231477428,141819,616684,26.05
66,DRREDDY,EQ,08-Apr-20,3583.2,3525,3765,3471,3697.8,3683,3674.62,2522297,9268483050,178903,760362,30.15
67,DRREDDY,EQ,09-Apr-20,3683,3740,3810,3593.2,3603.5,3621.55,3711.74,1960953,7278550454,124240,516310,26.33
68,DRREDDY,EQ,13-Apr-20,3621.55,3694,3856,3607.2,3759.9,3746.6,3777.99,2322394,8773977777,151314,397802,17.13
69,DRREDDY,EQ,15-Apr-20,3746.6,3825,3893.6,3776,3805.4,3807.6,3843.63,1725113,6630697143,123319,439005,25.45
70,DRREDDY,EQ,16-Apr-20,3807.6,3806.4,3890,3780,3848.95,3860.65,3846.7,1465944,5639046718,104152,385432,26.29
71,DRREDDY,EQ,17-Apr-20,3860.65,3970,3997.9,3823.6,3940,3929.55,3912.23,1814922,7100392950,157976,468553,25.82
72,DRREDDY,EQ,20-Apr-20,3929.55,3923.55,3924.95,3810.3,3840,3844.75,3864.09,1498802,5791507868,127048,685412,45.73
73,DRREDDY,EQ,21-Apr-20,3844.75,3835,4047.8,3822.05,4013,4016.4,3984.59,2847875,11347608695,181920,675857,23.73
74,DRREDDY,EQ,22-Apr-20,4016.4,3989.95,4094.3,3961.25,4046.25,4056.8,4051.83,1783452,7226251091,128246,389950,21.86
75,DRREDDY,EQ,23-Apr-20,4056.8,4031,4086,4009.25,4030,4027.1,4053.61,1025657,4157617240,63488,267580,26.09
76,DRREDDY,EQ,24-Apr-20,4027.1,4010,4049.6,3970.1,4000,4002.8,4005.08,1266284,5071564568,79023,551020,43.51
77,DRREDDY,EQ,27-Apr-20,4002.8,4002.8,4065.1,3955.05,3979,3980.3,3994.42,1124910,4493361970,86091,355508,31.6
78,DRREDDY,EQ,28-Apr-20,3980.3,4030,4036.2,3892.05,3943.6,3949.75,3940.58,861168,3393497741,63912,269818,31.33
79,DRREDDY,EQ,29-Apr-20,3949.75,3949.75,3970,3872.55,3882,3880.7,3898.07,1039646,4052617790,74163,490880,47.22
80,DRREDDY,EQ,30-Apr-20,3880.7,3933.1,4093.75,3895.05,3931,3936.3,3971.25,2178034,8649527323,155606,543308,24.94
81,DRREDDY,EQ,04-May-20,3936.3,3850,4006,3848.2,3920,3939,3956.37,1415492,5600206982,108637,369185,26.08
82,DRREDDY,EQ,05-May-20,3939,3980,3986.35,3806,3837,3833.9,3883.68,795735,3090381348,54333,211040,26.52
83,DRREDDY,EQ,06-May-20,3833.9,3851,3880,3805.05,3835,3852.5,3843.5,955938,3674144340,80211,314516,32.9
84,DRREDDY,EQ,07-May-20,3852.5,3908.9,3936.55,3818.55,3825,3837.65,3889.66,916303,3564110292,55074,177339,19.35
85,DRREDDY,EQ,08-May-20,3837.65,3900.1,4132.2,3900.1,3978,3984,3995.52,2003475,8004916891,126008,291662,14.56
86,DRREDDY,EQ,11-May-20,3984,3977.8,3977.8,3848.05,3866,3862,3888.11,1194988,4646239572,82622,218023,18.24
87,DRREDDY,EQ,12-May-20,3862,3863.2,3909.6,3759.15,3785,3773.4,3803.85,1078501,4102450732,75735,365072,33.85
88,DRREDDY,EQ,13-May-20,3773.4,3849,3849,3735.1,3785.55,3779.6,3779.41,878436,3319967777,58314,106446,12.12
89,DRREDDY,EQ,14-May-20,3779.6,3790,3819.95,3718.6,3732.05,3732,3764.85,897141,3377599248,59431,297028,33.11
90,DRREDDY,EQ,15-May-20,3732,3746,3778.9,3717.05,3730,3735.1,3752.45,899387,3374905078,72346,349790,38.89
91,DRREDDY,EQ,18-May-20,3735.1,3760.15,3762.55,3613.85,3672,3679.15,3684.21,990955,3650886049,70604,419849,42.37
92,DRREDDY,EQ,19-May-20,3679.15,3700.15,3722,3660.1,3707.8,3699.6,3703.86,935404,3464609542,72084,457304,48.89
93,DRREDDY,EQ,20-May-20,3699.6,3720.9,3930,3693.15,3915.05,3910.2,3807.72,4216736,16056134189,235377,859865,20.39
94,DRREDDY,EQ,21-May-20,3910.2,3950,3954.15,3825.5,3839,3847.5,3871.94,1734433,6715626809,101877,408390,23.55
95,DRREDDY,EQ,22-May-20,3847.5,3840.6,3910,3811,3886,3892.85,3863.36,1010561,3904158736,64836,289854,28.68
96,DRREDDY,EQ,26-May-20,3892.85,3899,3939,3853.45,3867,3864.3,3899.21,827396,3226193430,55708,242408,29.3
