N,Symbol,Series,Date,Prev Close,Open,High,Low,Last,Close,Average,Volume,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty
212,LUPIN,EQ,05-Nov-15,1857.15,1856.4,1856.4,1833.5,1836.3,1838.25,1842.69,660862,1217765765,31465,316222,47.85
213,LUPIN,EQ,06-Nov-15,1838.25,1834,1870,1812.05,1864,1857.85,1843.57,815336,1503129428,33039,321837,39.47
214,LUPIN,EQ,09-Nov-15,1857.85,1829,1883.7,1811.1,1869,1868.7,1855.17,732452,1358826106,33824,343952,46.96
215,LUPIN,EQ,10-Nov-15,1868.7,1860,1870.9,1774.95,1792,1790.4,1831.35,782457,1432956095,50143,397384,50.79
216,LUPIN,EQ,11-Nov-15,1790.4,1814,1817.2,1792.6,1806,1801.85,1803.47,85572,154326637.7,4248,25490,29.79
217,LUPIN,EQ,13-Nov-15,1801.85,1774.85,1796.4,1760,1785,1777.8,1775.07,1358843,2412039797,78161,965769,71.07
218,LUPIN,EQ,16-Nov-15,1777.8,1788,1826.9,1761,1811.65,1809.1,1798.65,765419,1376717785,38176,366119,47.83
219,LUPIN,EQ,17-Nov-15,1809.1,1825,1833.75,1790.85,1798,1799.5,1808.4,712453,1288397724,36766,321062,45.06
220,LUPIN,EQ,18-Nov-15,1799.5,1793,1815.25,1772.5,1784,1783.05,1790.48,647838,1159943123,29944,331237,51.13
221,LUPIN,EQ,19-Nov-15,1783.05,1790.1,1820,1759.6,1816.05,1807.55,1790.38,633380,1133991605,31175,264356,41.74
222,LUPIN,EQ,20-Nov-15,1807.55,1807,1827.5,1790.5,1815,1814.5,1811.37,430279,779393493.4,19749,144016,33.47
223,LUPIN,EQ,23-Nov-15,1814.5,1817,1845,1810.1,1842.7,1842.6,1834.38,477851,876560121.3,28795,203876,42.67
224,LUPIN,EQ,24-Nov-15,1842.6,1842.6,1868,1828.35,1857,1860.9,1851.39,834864,1545655402,36742,467344,55.98
225,LUPIN,EQ,26-Nov-15,1860.9,1863.1,1864.4,1831.8,1850.75,1836.15,1842.73,858019,1581094669,31984,537240,62.61
226,LUPIN,EQ,27-Nov-15,1836.15,1850.15,1852.9,1805.3,1822.85,1812.7,1819.08,699849,1273082200,26421,358898,51.28
227,LUPIN,EQ,30-Nov-15,1812.7,1807,1819.95,1783,1795,1786.95,1792.61,1461767,2620374880,51163,1041123,71.22
228,LUPIN,EQ,01-Dec-15,1786.95,1800,1817.9,1792.8,1810.1,1811.55,1806.1,477542,862487257.5,36826,215023,45.03
229,LUPIN,EQ,02-Dec-15,1811.55,1819.95,1879,1812.85,1872.25,1870.8,1846.39,878243,1621579984,46623,465278,52.98
230,LUPIN,EQ,03-Dec-15,1870.8,1870,1870,1817.25,1824.8,1821.65,1838.38,860554,1582029439,67423,462129,53.7
231,LUPIN,EQ,04-Dec-15,1821.65,1815,1836,1796.5,1801.2,1804.75,1812.86,953977,1729424087,43459,485067,50.85
232,LUPIN,EQ,07-Dec-15,1804.75,1822,1836,1808,1832.8,1831.65,1824.1,511541,933104292.6,24791,241334,47.18
233,LUPIN,EQ,08-Dec-15,1831.65,1825,1827.9,1800,1803.1,1804.35,1810.38,584132,1057498964,29710,330240,56.54
234,LUPIN,EQ,09-Dec-15,1804.35,1804.35,1815,1747.75,1750,1759.95,1771.76,916636,1624057571,38268,480117,52.38
235,LUPIN,EQ,10-Dec-15,1759.95,1763.5,1763.5,1688.5,1729.25,1733.8,1724.23,1715942,2958684398,80374,840299,48.97
236,LUPIN,EQ,11-Dec-15,1733.8,1727,1770,1726.05,1740.05,1740.15,1743.55,1067350,1860981122,58860,449736,42.14
237,LUPIN,EQ,14-Dec-15,1740.15,1730,1758.45,1722.5,1752,1747.85,1745.21,565502,986918967.7,30564,280517,49.6
238,LUPIN,EQ,15-Dec-15,1747.85,1742.1,1797.7,1742.1,1789,1792.9,1773.14,665220,1179530070,44139,345578,51.95
239,LUPIN,EQ,16-Dec-15,1792.9,1801,1835,1794,1825.85,1828.8,1816.53,987172,1793229790,34345,593529,60.12
240,LUPIN,EQ,17-Dec-15,1828.8,1835,1846.6,1796,1820,1822.5,1818.86,1319749,2400438508,43583,702802,53.25
241,LUPIN,EQ,18-Dec-15,1822.5,1805.6,1835,1780,1789.95,1784.4,1797.13,1127533,2026324968,57712,671777,59.58
242,LUPIN,EQ,21-Dec-15,1784.4,1784,1813,1782.1,1797.65,1801.7,1801.82,423456,762990431.7,30879,147076,34.73
243,LUPIN,EQ,22-Dec-15,1801.7,1800,1807.95,1781,1787.55,1785.2,1793.2,393457,705546271.8,46392,182494,46.38
244,LUPIN,EQ,23-Dec-15,1785.2,1801.1,1813,1792,1803,1804.8,1803.14,472162,851375467,27661,195495,41.4
245,LUPIN,EQ,24-Dec-15,1804.8,1822.05,1822.05,1800.2,1803.55,1803.9,1810.67,295092,534314059.7,21454,80194,27.18
246,LUPIN,EQ,28-Dec-15,1803.9,1805,1848,1805,1840,1840.95,1831.76,680000,1245595430,39141,411343,60.49
247,LUPIN,EQ,29-Dec-15,1840.95,1860,1865,1835.55,1844.4,1846.75,1848.57,636219,1176098207,32644,228427,35.9
248,LUPIN,EQ,30-Dec-15,1846.75,1848.6,1850,1831,1838,1836.5,1838.04,335431,616534700.5,23264,167194,49.84
249,LUPIN,EQ,31-Dec-15,1836.5,1837,1845.2,1818,1832.2,1837.25,1832.08,446622,818248334.9,20709,210198,47.06
250,LUPIN,EQ,01-Jan-16,1837.25,1836.1,1859,1832.2,1843.15,1845.25,1848.18,238463,440723571.9,8193,67787,28.43
0,LUPIN,EQ,04-Jan-16,1845.25,1830,1837.85,1786.4,1798,1795.15,1804.88,649115,1171575909,40072,354038,54.54
1,LUPIN,EQ,05-Jan-16,1795.15,1813.3,1813.3,1773,1780,1783.05,1793.02,873308,1565860571,37003,537293,61.52
2,LUPIN,EQ,06-Jan-16,1783.05,1775,1786.55,1741.5,1751.25,1753.2,1765.37,628135,1108893378,35174,318446,50.7
3,LUPIN,EQ,07-Jan-16,1753.2,1749.95,1769.9,1708.4,1715.7,1717.5,1741.81,780329,1359185980,32006,342971,43.95
4,LUPIN,EQ,08-Jan-16,1717.5,1722.4,1746.35,1702.75,1714,1712.85,1726.44,752161,1298561009,34258,375486,49.92
5,LUPIN,EQ,11-Jan-16,1712.85,1707.8,1715,1690.05,1701.5,1700.95,1703.79,597256,1017597502,24579,264527,44.29
6,LUPIN,EQ,12-Jan-16,1700.95,1704,1718.5,1692,1701.45,1700.1,1701.02,1323629,2251521273,35243,1042162,78.74
7,LUPIN,EQ,13-Jan-16,1700.1,1715,1721.05,1646.2,1672,1666.15,1674.7,979010,1639546797,41654,481927,49.23
8,LUPIN,EQ,14-Jan-16,1666.15,1650,1725,1636,1722,1717.5,1693.58,1433275,2427361330,55429,908160,63.36
9,LUPIN,EQ,15-Jan-16,1717.5,1718,1725,1695,1705.25,1701.1,1703.97,732532,1248210616,29816,387273,52.87
10,LUPIN,EQ,18-Jan-16,1701.1,1695.05,1734.6,1680,1712.25,1702.55,1708.78,955512,1632762945,35676,532626,55.74
11,LUPIN,EQ,19-Jan-16,1702.55,1706,1724.9,1695,1699,1699.75,1707.65,505883,863872310.6,27736,226469,44.77
12,LUPIN,EQ,20-Jan-16,1699.75,1687,1720,1680,1690,1691.05,1689.02,783776,1323810235,30435,512266,65.36
13,LUPIN,EQ,21-Jan-16,1691.05,1703,1705,1679,1685.05,1685.9,1687.53,960734,1621265579,35671,554203,57.69
14,LUPIN,EQ,22-Jan-16,1685.9,1695,1728,1691.45,1716.05,1721.25,1716.85,420067,721192844.3,27751,215423,51.28
15,LUPIN,EQ,25-Jan-16,1721.25,1731,1737.4,1697,1697.15,1699.05,1714.92,473393,811831606.6,47890,248456,52.48
16,LUPIN,EQ,27-Jan-16,1699.05,1714.95,1725,1660,1690,1689.15,1694.68,845275,1432470648,36302,457441,54.12
17,LUPIN,EQ,28-Jan-16,1689.15,1681.05,1720,1680,1703.5,1706.35,1702.74,1004150,1709802084,40208,715400,71.24
18,LUPIN,EQ,29-Jan-16,1706.35,1696.25,1721.15,1691.4,1706.35,1710.75,1704.57,1027807,1751967950,56031,674603,65.64
19,LUPIN,EQ,01-Feb-16,1710.75,1750,1756.45,1698,1700.15,1702.55,1728.44,1223746,2115167999,52325,724207,59.18
20,LUPIN,EQ,02-Feb-16,1702.55,1703,1734.6,1700,1710,1705.8,1713.07,958341,1641708940,30605,488670,50.99
21,LUPIN,EQ,03-Feb-16,1705.8,1700,1713.75,1682.15,1701.7,1698.85,1701.06,557219,947865003.2,24626,233700,41.94
22,LUPIN,EQ,04-Feb-16,1698.85,1700,1719.9,1617.1,1650,1652.8,1652.72,1417537,2342791274,54817,716260,50.53
23,LUPIN,EQ,05-Feb-16,1652.8,1652,1817,1603,1815.15,1802.85,1734.2,4292391,7443873681,163732,1117578,26.04
24,LUPIN,EQ,08-Feb-16,1802.85,1815,1849,1781.05,1819.9,1820.9,1817.62,1698987,3088109522,56688,618927,36.43
25,LUPIN,EQ,09-Feb-16,1820.9,1791,1911.9,1791,1903.7,1905.65,1863.57,2477694,4617361577,90455,1101857,44.47
26,LUPIN,EQ,10-Feb-16,1905.65,1886.3,1905,1842.5,1856,1852.95,1866.24,1958089,3654260684,61487,915111,46.73
27,LUPIN,EQ,11-Feb-16,1852.95,1845,1874.8,1784,1797.5,1791.15,1825.05,1234514,2253050529,54702,608732,49.31
28,LUPIN,EQ,12-Feb-16,1791.15,1810,1810,1725.15,1755,1756.3,1759.28,970447,1707286261,54363,402698,41.5
29,LUPIN,EQ,15-Feb-16,1756.3,1780,1837.3,1775.75,1793.7,1798.45,1811.07,1038639,1881043262,60562,490152,47.19
30,LUPIN,EQ,16-Feb-16,1798.45,1795.1,1813,1746.4,1748.1,1750.45,1769.06,1086368,1921846192,43449,484151,44.57
31,LUPIN,EQ,17-Feb-16,1750.45,1762,1767.1,1693.2,1729,1730.4,1719.7,1581559,2719811858,74153,794618,50.24
32,LUPIN,EQ,18-Feb-16,1730.4,1745,1784.7,1732,1770,1776.75,1758.69,827772,1455792044,39941,351764,42.5
33,LUPIN,EQ,19-Feb-16,1776.75,1773.5,1803,1741.6,1782.6,1788.95,1780.25,869657,1548209056,41775,449398,51.68
34,LUPIN,EQ,22-Feb-16,1788.95,1785,1817.55,1781,1814,1810.55,1806.99,699778,1264489269,33738,384719,54.98
35,LUPIN,EQ,23-Feb-16,1810.55,1820,1820.1,1764,1771.95,1778.2,1783.38,589204,1050774141,29628,238559,40.49
36,LUPIN,EQ,24-Feb-16,1778.2,1773.7,1780,1737.9,1752.05,1761.4,1758.14,622081,1093706620,42718,269815,43.37
37,LUPIN,EQ,25-Feb-16,1761.4,1766,1798.2,1741.5,1764.3,1760.1,1769.85,963494,1705235912,58284,521382,54.11
38,LUPIN,EQ,26-Feb-16,1760.1,1775.1,1786,1718.05,1724.75,1726.75,1746.17,858284,1498709367,43905,498873,58.12
39,LUPIN,EQ,29-Feb-16,1726.75,1742.8,1775,1695,1752,1754.55,1744.61,837151,1460505226,40347,345029,41.21
40,LUPIN,EQ,01-Mar-16,1754.55,1760,1782,1735.1,1760,1761.5,1763.4,728941,1285412326,39767,366594,50.29
41,LUPIN,EQ,02-Mar-16,1761.5,1776,1819,1760,1781.9,1781.9,1792.58,947824,1699045691,41216,381739,40.28
42,LUPIN,EQ,03-Mar-16,1781.9,1796,1812,1765.55,1778.65,1784,1784.07,781299,1393888495,42939,343449,43.96
43,LUPIN,EQ,04-Mar-16,1784,1793.75,1795,1770,1784,1780.2,1782.89,563192,1004108318,28210,272984,48.47
44,LUPIN,EQ,08-Mar-16,1780.2,1782.1,1835,1760.5,1827.8,1824.7,1818.02,1428776,2597537441,52148,878697,61.5
45,LUPIN,EQ,09-Mar-16,1824.7,1828.95,1845,1816.5,1822.8,1823.5,1826.26,1022875,1868036118,39616,600844,58.74
46,LUPIN,EQ,10-Mar-16,1823.5,1830,1832,1797.5,1817.85,1820.95,1817.22,787040,1430224707,33089,464551,59.03
47,LUPIN,EQ,11-Mar-16,1820.95,1830,1863,1812,1857.1,1856.15,1839.44,1157688,2129498228,46694,640704,55.34
48,LUPIN,EQ,14-Mar-16,1856.15,1860,1874.6,1851.15,1865,1869.2,1864.17,516821,963441266.3,23481,215103,41.62
49,LUPIN,EQ,15-Mar-16,1869.2,1799,1799,1716,1725.1,1722.9,1755.53,3200644,5618828772,120811,1236187,38.62
50,LUPIN,EQ,16-Mar-16,1722.9,1732,1753.9,1696.3,1745,1750.2,1728.24,2061285,3562403893,93644,454553,22.05
51,LUPIN,EQ,17-Mar-16,1750.2,1762.7,1766.3,1665.1,1668.95,1674.3,1701.22,3308895,5629166899,178879,1589146,48.03
52,LUPIN,EQ,18-Mar-16,1674.3,1668,1668.8,1535,1558.6,1554.4,1577.78,7863541,12406945156,356675,3116320,39.63
53,LUPIN,EQ,21-Mar-16,1554.4,1572,1572,1501.1,1531.95,1535.2,1533.35,6606156,10129571189,236443,3125948,47.32
54,LUPIN,EQ,22-Mar-16,1535.2,1540.8,1564.8,1536,1543,1549.05,1552.54,3118852,4842151712,119540,1464221,46.95
55,LUPIN,EQ,23-Mar-16,1549.05,1558.95,1558.95,1518,1524,1524.15,1532.7,1764210,2704004784,102395,704158,39.91
56,LUPIN,EQ,28-Mar-16,1524.15,1548,1548,1490,1490.5,1495.1,1506.73,3046721,4590595211,119504,1493165,49.01
57,LUPIN,EQ,29-Mar-16,1495.1,1490,1491.95,1280,1404.95,1401.55,1366.24,18885690,25802345078,593159,4623970,24.48
58,LUPIN,EQ,30-Mar-16,1401.55,1445,1490,1418.75,1484,1475.3,1454.35,6901864,10037723599,217410,2140316,31.01
59,LUPIN,EQ,31-Mar-16,1475.3,1492,1502.45,1471,1480.5,1479.25,1483.21,3507744,5202711959,95687,1666576,47.51
60,LUPIN,EQ,01-Apr-16,1479.25,1475.9,1484,1451.25,1465.5,1464.85,1464.15,2301141,3369214653,91760,1165172,50.63
61,LUPIN,EQ,04-Apr-16,1464.85,1475,1475,1435,1459.35,1461.15,1452.21,1786402,2594229831,67304,765576,42.86
62,LUPIN,EQ,05-Apr-16,1461.15,1465,1478.95,1446.15,1462.2,1463.7,1465.47,2776014,4068173126,61596,1830315,65.93
63,LUPIN,EQ,06-Apr-16,1463.7,1466.6,1493,1464,1484,1485.1,1478.1,1248298,1845113160,49195,645236,51.69
64,LUPIN,EQ,07-Apr-16,1485.1,1496,1522.3,1487.35,1512,1509.75,1507.92,3338512,5034195398,115254,1778909,53.28
65,LUPIN,EQ,08-Apr-16,1509.75,1500,1554.8,1500,1536.85,1540.1,1537.92,2848397,4380613977,83654,1653980,58.07
66,LUPIN,EQ,11-Apr-16,1540.1,1548.25,1549,1501,1520,1518.75,1517.02,977906,1483501287,35115,239897,24.53
67,LUPIN,EQ,12-Apr-16,1518.75,1523,1544.4,1523,1534,1535.95,1536.79,937807,1441209187,38939,505950,53.95
68,LUPIN,EQ,13-Apr-16,1535.95,1541.05,1568.7,1536.85,1544,1548.9,1554.56,1661309,2582612438,74152,862633,51.92
69,LUPIN,EQ,18-Apr-16,1548.9,1543.7,1598.7,1543.7,1575,1575,1569.36,2312824,3629644439,94649,1594922,68.96
70,LUPIN,EQ,20-Apr-16,1575,1589,1590,1555.4,1575.05,1572.6,1571.24,1762008,2768540398,81520,1158979,65.78
71,LUPIN,EQ,21-Apr-16,1572.6,1580,1580.65,1552.35,1557,1561,1566.76,616382,965725259.5,30679,293778,47.66
72,LUPIN,EQ,22-Apr-16,1561,1550,1569,1540.3,1555,1558,1557.64,614108,956559728.2,35680,287453,46.81
73,LUPIN,EQ,25-Apr-16,1558,1556.3,1557,1535.5,1540,1542.7,1542.86,500655,772438554.1,17179,266798,53.29
74,LUPIN,EQ,26-Apr-16,1542.7,1539,1585,1526.5,1577,1579.15,1559.77,933431,1455934087,39777,426059,45.64
75,LUPIN,EQ,27-Apr-16,1579.15,1566.2,1580,1553,1565,1569.9,1565.27,717219,1122643939,30805,340824,47.52
76,LUPIN,EQ,28-Apr-16,1569.9,1566.05,1585,1560.2,1579.3,1576.3,1576.54,1791123,2823785600,72146,1301297,72.65
77,LUPIN,EQ,29-Apr-16,1576.3,1580.9,1617.85,1568.6,1604.4,1607.25,1605.03,1849743,2968890565,76631,1127074,60.93
78,LUPIN,EQ,02-May-16,1607.25,1616,1626.5,1603.05,1618.95,1619.05,1619.47,748702,1212498020,35987,397903,53.15
79,LUPIN,EQ,03-May-16,1619.05,1620.1,1632,1565.35,1567.75,1575.6,1595.57,1270045,2026444590,71085,708278,55.77
80,LUPIN,EQ,04-May-16,1575.6,1564.25,1591,1560,1581.5,1577.75,1577.35,577618,911105531.8,30894,191534,33.16
81,LUPIN,EQ,05-May-16,1577.75,1594.75,1613.5,1586.25,1606,1603.6,1602.59,693119,1110783627,46951,263832,38.06
82,LUPIN,EQ,06-May-16,1603.6,1609.3,1609.3,1578.5,1585.1,1586.85,1588.34,399928,635220052.4,17449,169781,42.45
83,LUPIN,EQ,09-May-16,1586.85,1599,1610,1592.6,1604,1605.4,1604.2,345726,554615248.7,13033,144235,41.72
84,LUPIN,EQ,10-May-16,1605.4,1608.95,1620,1598,1612.05,1614.7,1610.76,466392,751244690.5,39619,233916,50.15
85,LUPIN,EQ,11-May-16,1614.7,1600,1611.5,1591,1598.9,1593.55,1600.57,752825,1204950214,86502,430570,57.19
86,LUPIN,EQ,12-May-16,1593.55,1601,1623.85,1596.05,1614,1616.45,1612.95,333710,538257870.4,24705,108402,32.48
87,LUPIN,EQ,13-May-16,1616.45,1606,1616.95,1585,1589.6,1588.7,1592.84,633055,1008353009,53128,371320,58.66
88,LUPIN,EQ,16-May-16,1588.7,1595,1611.2,1571.3,1607.7,1603.85,1598.04,809752,1294015831,40765,396212,48.93
89,LUPIN,EQ,17-May-16,1603.85,1614,1624.85,1602.45,1612.3,1613,1614.38,539135,870368796.3,28493,259582,48.15
90,LUPIN,EQ,18-May-16,1613,1609.5,1646,1602.05,1638.6,1638.15,1630.2,892492,1454944810,37579,309388,34.67
91,LUPIN,EQ,19-May-16,1638.15,1654,1689,1636.35,1645,1655.45,1662.06,3518163,5847385546,120963,832341,23.66
92,LUPIN,EQ,20-May-16,1655.45,1618,1618,1497.5,1506,1504.8,1539.3,4490960,6912950541,184531,1166485,25.97
93,LUPIN,EQ,23-May-16,1504.8,1521.5,1526.5,1451,1455,1465.05,1497.45,2351450,3521182134,104561,946979,40.27
94,LUPIN,EQ,24-May-16,1465.05,1460,1504.25,1443.3,1471,1465.15,1468.73,2421523,3556572661,93085,858161,35.44
95,LUPIN,EQ,25-May-16,1465.15,1481,1495,1468.25,1475,1472.35,1476.44,862728,1273762246,37429,284331,32.96
96,LUPIN,EQ,26-May-16,1472.35,1487.8,1487.8,1462,1473,1469.95,1470.51,1573541,2313912658,58994,852425,54.17
97,LUPIN,EQ,27-May-16,1469.95,1489,1535.45,1475.05,1482.65,1480.1,1503.05,3122857,4693798577,89090,1149410,36.81
98,LUPIN,EQ,30-May-16,1480.1,1489.95,1493.7,1454.1,1465.1,1467.85,1468.01,1365114,2003998694,60679,772041,56.56
99,LUPIN,EQ,31-May-16,1467.85,1470.9,1495,1463.45,1477.2,1474.75,1476.35,2522011,3723374707,120417,1826871,72.44
100,LUPIN,EQ,01-Jun-16,1474.75,1479.65,1500,1478,1491.9,1490.25,1490.24,1880118,2801824590,81052,1371562,72.95
101,LUPIN,EQ,02-Jun-16,1490.25,1480,1494.9,1465,1475.5,1475.35,1473.9,1736436,2559335762,83082,1175084,67.67
102,LUPIN,EQ,03-Jun-16,1475.35,1475.35,1482.85,1446,1448.4,1450.1,1456.32,1691266,2463020851,44781,1142010,67.52
103,LUPIN,EQ,06-Jun-16,1450.1,1465,1465,1414.35,1415.05,1419.35,1438.3,1899200,2731614201,92007,1034579,54.47
104,LUPIN,EQ,07-Jun-16,1419.35,1406,1443.95,1395,1442,1434.85,1422.91,2157157,3069433990,105410,1160784,53.81
105,LUPIN,EQ,08-Jun-16,1434.85,1436.25,1442,1419.65,1431.5,1430.8,1430.34,1084830,1551676607,61782,602715,55.56
106,LUPIN,EQ,09-Jun-16,1430.8,1411.1,1440,1397.4,1423.45,1427.2,1423.9,2025083,2883521287,67488,983460,48.56
107,LUPIN,EQ,10-Jun-16,1427.2,1423.45,1455,1423.45,1439.2,1437.45,1442.38,1096107,1581007128,37873,453917,41.41
108,LUPIN,EQ,13-Jun-16,1437.45,1437,1463.75,1430.2,1454.3,1452.55,1450.71,1073088,1556740274,41991,466341,43.46
109,LUPIN,EQ,14-Jun-16,1452.55,1460,1462.25,1445.1,1453.5,1450.9,1451.25,498431,723347885.1,21014,210409,42.21
110,LUPIN,EQ,15-Jun-16,1450.9,1465.7,1465.7,1445.4,1462.3,1463,1458.88,560727,818031317.7,21701,276746,49.35
111,LUPIN,EQ,16-Jun-16,1463,1467,1473,1450.95,1464,1466.2,1463.94,747330,1094049646,46119,397849,53.24
112,LUPIN,EQ,17-Jun-16,1466.2,1477,1477,1456,1461.1,1464,1463.17,549107,803437725.5,33345,292973,53.35
113,LUPIN,EQ,20-Jun-16,1464,1461,1475.85,1445.55,1460.5,1462,1459.45,646439,943447014.8,33807,268914,41.6
114,LUPIN,EQ,21-Jun-16,1462,1475,1475,1445,1446,1449.65,1457.02,546544,796323729.5,20233,314721,57.58
115,LUPIN,EQ,22-Jun-16,1449.65,1452.3,1467,1446,1466.25,1461.9,1459.01,999040,1457608894,42694,688358,68.9
116,LUPIN,EQ,23-Jun-16,1461.9,1469.8,1494.8,1467.25,1485.1,1485.7,1483.29,1524774,2261680336,68964,829168,54.38
117,LUPIN,EQ,24-Jun-16,1485.7,1460.3,1470.65,1435,1464,1462.9,1458.17,969412,1413563256,32187,567084,58.5
118,LUPIN,EQ,27-Jun-16,1462.9,1470,1488.8,1461,1478,1479.15,1474.84,857039,1263996607,42134,465245,54.29
119,LUPIN,EQ,28-Jun-16,1479.15,1475,1548.55,1475,1542.5,1544.7,1524.77,1927170,2938489896,72051,1009556,52.39
120,LUPIN,EQ,29-Jun-16,1544.7,1555,1558.7,1524.35,1531,1532.9,1539.73,910521,1401958512,30830,387944,42.61
121,LUPIN,EQ,30-Jun-16,1532.9,1548,1554,1532,1544.8,1539.7,1541.98,1024791,1580207071,45584,580123,56.61
122,LUPIN,EQ,01-Jul-16,1539.7,1545,1558.95,1542.05,1554,1552.85,1552.03,514431,798412870.2,31806,230588,44.82
123,LUPIN,EQ,04-Jul-16,1552.85,1564.2,1575,1555.1,1567,1568.95,1566.25,757648,1186667889,36500,393508,51.94
124,LUPIN,EQ,05-Jul-16,1568.95,1570.1,1571.45,1548.5,1562,1562.9,1559.88,412780,643888623.1,19883,193656,46.92
125,LUPIN,EQ,07-Jul-16,1562.9,1557,1698,1550.6,1684,1655.75,1633.64,1941050,3170983251,58804,826333,42.57
126,LUPIN,EQ,08-Jul-16,1655.75,1701,1712.3,1622.75,1635,1639.15,1660.19,3341870,5548124432,116890,829293,24.82
127,LUPIN,EQ,11-Jul-16,1639.15,1654.8,1673.9,1650,1667.1,1669.1,1661.05,800532,1329725895,46604,366978,45.84
128,LUPIN,EQ,12-Jul-16,1669.1,1668.5,1684,1661.85,1672,1673.75,1673.44,717944,1201436506,40735,345640,48.14
129,LUPIN,BL,13-Jul-16,713.9,1674,1674,1674,1674,1674,1674,400000,669600000,2,400000,100
130,LUPIN,EQ,13-Jul-16,1673.75,1680,1685,1643,1645,1648.45,1664.47,848201,1411808019,41283,495706,58.44
131,LUPIN,EQ,14-Jul-16,1648.45,1650,1664,1640.3,1660.3,1661.05,1653.7,482010,797097984.1,17465,231000,47.92
132,LUPIN,EQ,15-Jul-16,1661.05,1658.55,1687.95,1650.5,1670,1670.15,1670.02,822563,1373693482,36589,421313,51.22
133,LUPIN,EQ,18-Jul-16,1670.15,1670.15,1689.5,1660.45,1665,1665.2,1674.01,627514,1050464214,24709,278112,44.32
134,LUPIN,EQ,19-Jul-16,1665.2,1664.9,1701.8,1662,1700,1693.9,1684.38,810759,1365625062,37425,463805,57.21
135,LUPIN,EQ,20-Jul-16,1693.9,1705,1724,1693.55,1721,1715.15,1705.32,1228199,2094469049,46327,730597,59.49
136,LUPIN,EQ,21-Jul-16,1715.15,1729.8,1736.7,1681.9,1695,1686.55,1703.71,1531978,2610048592,41688,984042,64.23
137,LUPIN,EQ,22-Jul-16,1686.55,1691.75,1704.9,1678.25,1700.05,1701.25,1694.25,520314,881541444.3,26640,224047,43.06
138,LUPIN,EQ,25-Jul-16,1701.25,1708.7,1724.5,1699.5,1715,1722.2,1714.02,730291,1251732924,42365,435929,59.69
139,LUPIN,EQ,26-Jul-16,1722.2,1712.2,1715.15,1694.05,1694.05,1699.85,1699.53,1442774,2452037086,45047,1103715,76.5
140,LUPIN,EQ,27-Jul-16,1699.85,1696.3,1740,1668.8,1720.35,1719.4,1698.8,1857306,3155198286,52426,1199055,64.56
141,LUPIN,EQ,28-Jul-16,1719.4,1735,1743,1696.8,1703,1704.95,1713.09,840430,1439735145,27158,447668,53.27
142,LUPIN,EQ,29-Jul-16,1704.95,1706,1750,1703.8,1743,1739.85,1729.89,689102,1192067317,47052,336143,48.78
143,LUPIN,EQ,01-Aug-16,1739.85,1743,1747.9,1705.75,1726.5,1724.35,1722.79,987009,1700412836,33364,709962,71.93
144,LUPIN,EQ,02-Aug-16,1724.35,1741,1745,1697,1704,1701.95,1712.35,620695,1062846808,22129,222377,35.83
145,LUPIN,EQ,03-Aug-16,1701.95,1713.95,1718.4,1673.6,1677,1679.85,1687.82,820971,1385648144,53540,458783,55.88
146,LUPIN,EQ,04-Aug-16,1679.85,1670,1678.65,1642,1661,1657.65,1658.24,947868,1571790159,36542,420182,44.33
147,LUPIN,EQ,05-Aug-16,1657.65,1665.5,1694,1661.55,1670.45,1674.65,1678.02,589782,989668180,28056,364959,61.88
148,LUPIN,EQ,08-Aug-16,1674.65,1687,1712,1673.4,1695,1693.3,1695.94,648977,1100623480,37126,334154,51.49
149,LUPIN,EQ,09-Aug-16,1693.3,1708.95,1728.25,1598,1599.9,1607.25,1660.09,7455908,12377510384,236419,2754726,36.95
150,LUPIN,EQ,10-Aug-16,1607.25,1600,1606.95,1540,1543.6,1544.4,1566.16,3599720,5637742253,131400,1479589,41.1
151,LUPIN,EQ,11-Aug-16,1544.4,1560.4,1585.7,1551.05,1577.5,1580.5,1570.88,2287754,3593779467,66870,1142393,49.94
152,LUPIN,EQ,12-Aug-16,1580.5,1590.5,1595,1572,1573.05,1581.95,1586.63,996548,1581155801,50388,518607,52.04
153,LUPIN,EQ,16-Aug-16,1581.95,1597,1599.9,1577.05,1591,1591.05,1590.81,890909,1417266001,57575,470432,52.8
154,LUPIN,EQ,17-Aug-16,1591.05,1592,1605,1572.05,1593.05,1594.5,1595.45,783772,1250466629,31943,284937,36.35
155,LUPIN,EQ,18-Aug-16,1594.5,1600,1607.95,1585.2,1586.2,1588.4,1596.13,605628,966662776.5,22634,253883,41.92
